mes_objetivo,cod_filial,pais,canal,segmento,rank_segmento,sku,marca,atc1,tipo_venta,ciclo_vida,precio_lista_usd,descuento_pct,precio_neto,margen_unitario,elasticidad,nivel_estimacion,indice_estacional,aporte_margen_pct,dias_cobertura,unidades_por_vencer,demanda_esperada,prob_aceptacion,riesgo_devolucion,margen_esperado_usd,valor_rescate_usd,objetivo,objetivo_sin_oferta,ganancia_vs_sin_oferta_usd,en_borde_de_soporte,justificativo,id_filial,id_producto
2026-01,MX,México,Institucional,C,1.0,ADM-0084,Adium G084,R,Ético (Rx),Lanzamiento,7.56,0.22,5.9,3.29,-2.619,Producto,0.8,0.02757,30.0,0.0,139.0,0.8732,0.0981,399.79,0.0,360.58,333.18,27.41,1,"Está fuera de temporada (índice 0.80), por eso el descuento compensa la menor demanda natural; el sku aporta el 2.8% del margen de la filial (está entre los que mueven la aguja); elasticidad estimada -2.62 (nivel producto), con margen unitario de usd 3.29 (56% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (10%). El 22% maximiza el margen esperado neto: USD 361 contra USD 333 sin oferta (+USD 27). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",8,84
2026-01,MX,México,Institucional,C,2.0,ADM-0114,Adium K114,C,Ético (Rx),Crecimiento,22.27,0.22,17.37,10.33,-2.882,Producto,1.0,0.00923,30.0,0.0,27.0,0.893,0.0884,245.39,0.0,223.7,184.83,38.87,1,"Elasticidad estimada -2.88 (nivel producto), con margen unitario de usd 10.33 (59% sobre precio neto); probabilidad de aceptación estimada 89%; riesgo de devolución controlado (9%). El 22% maximiza el margen esperado neto: USD 224 contra USD 185 sin oferta (+USD 39). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",8,114
2026-01,PE,Perú,Distribuidor,B,1.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,233.0,0.4423,0.4777,136.16,679.98,751.1,280.47,470.63,0,"643 unidades vencen en menos de 180 días (usd 680 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 44%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 751 contra USD 280 sin oferta (+USD 471).",5,73
2026-01,PE,Perú,Distribuidor,B,2.0,ADM-0114,Adium K114,C,Ético (Rx),Crecimiento,22.27,0.22,17.37,10.33,-2.882,Producto,1.0,0.00863,41.5,0.0,90.0,0.8043,0.1214,745.2,0.0,654.73,606.65,48.09,1,"Elasticidad estimada -2.88 (nivel producto), con margen unitario de usd 10.33 (59% sobre precio neto); probabilidad de aceptación estimada 80%; riesgo de devolución controlado (12%). El 22% maximiza el margen esperado neto: USD 655 contra USD 607 sin oferta (+USD 48). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,114
2026-01,PE,Perú,Distribuidor,B,3.0,ADM-0093,Adium P093,A,OTC,Madurez,9.35,0.22,7.29,5.61,-1.975,Producto,1.02,0.00391,23.4,0.0,69.0,0.8732,0.1049,336.29,0.0,300.99,296.72,4.27,1,"Atención: la cobertura es de solo 23 días — ofertar acá puede provocar quiebre de stock; elasticidad estimada -1.98 (nivel producto), con margen unitario de usd 5.61 (77% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (10%). El 22% maximiza el margen esperado neto: USD 301 contra USD 297 sin oferta (+USD 4). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,93
2026-01,PE,Perú,Distribuidor,C,1.0,ADM-0114,Adium K114,C,Ético (Rx),Crecimiento,22.27,0.22,17.37,10.33,-2.882,Producto,1.0,0.00863,41.5,0.0,41.0,0.8636,0.1214,362.06,0.0,318.11,274.49,43.62,1,"Elasticidad estimada -2.88 (nivel producto), con margen unitario de usd 10.33 (59% sobre precio neto); probabilidad de aceptación estimada 86%; riesgo de devolución controlado (12%). El 22% maximiza el margen esperado neto: USD 318 contra USD 274 sin oferta (+USD 44). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,114
2026-01,PE,Perú,Distribuidor,C,2.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,95.0,0.4568,0.4777,57.18,285.56,315.42,114.04,201.38,0,"643 unidades vencen en menos de 180 días (usd 286 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 46%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 315 contra USD 114 sin oferta (+USD 201).",5,73
2026-01,PE,Perú,Distribuidor,C,3.0,ADM-0093,Adium P093,A,OTC,Madurez,9.35,0.22,7.29,5.61,-1.975,Producto,1.02,0.00391,23.4,0.0,63.0,0.893,0.1049,315.25,0.0,282.16,271.99,10.17,1,"Atención: la cobertura es de solo 23 días — ofertar acá puede provocar quiebre de stock; elasticidad estimada -1.98 (nivel producto), con margen unitario de usd 5.61 (77% sobre precio neto); probabilidad de aceptación estimada 89%; riesgo de devolución controlado (10%). El 22% maximiza el margen esperado neto: USD 282 contra USD 272 sin oferta (+USD 10). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,93
2026-01,PE,Perú,Farmacia Cadena,A,1.0,ADM-0114,Adium K114,C,Ético (Rx),Crecimiento,22.27,0.22,17.37,10.33,-2.882,Producto,1.0,0.00863,41.5,0.0,66.0,0.8043,0.1214,546.86,0.0,480.47,445.18,35.29,1,"Elasticidad estimada -2.88 (nivel producto), con margen unitario de usd 10.33 (59% sobre precio neto); probabilidad de aceptación estimada 80%; riesgo de devolución controlado (12%). El 22% maximiza el margen esperado neto: USD 480 contra USD 445 sin oferta (+USD 35). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,114
2026-01,PE,Perú,Farmacia Cadena,A,2.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,133.0,0.4423,0.4777,78.1,390.0,430.8,160.86,269.93,0,"643 unidades vencen en menos de 180 días (usd 390 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 44%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 431 contra USD 161 sin oferta (+USD 270).",5,73
2026-01,PE,Perú,Farmacia Cadena,A,3.0,ADM-0093,Adium P093,A,OTC,Madurez,9.35,0.22,7.29,5.61,-1.975,Producto,1.02,0.00391,23.4,0.0,65.0,0.893,0.1049,323.43,0.0,289.49,279.06,10.43,1,"Atención: la cobertura es de solo 23 días — ofertar acá puede provocar quiebre de stock; elasticidad estimada -1.98 (nivel producto), con margen unitario de usd 5.61 (77% sobre precio neto); probabilidad de aceptación estimada 89%; riesgo de devolución controlado (10%). El 22% maximiza el margen esperado neto: USD 289 contra USD 279 sin oferta (+USD 10). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,93
2026-01,PE,Perú,Farmacia Cadena,B,1.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,70.0,0.3889,0.4777,35.82,178.86,197.57,83.91,113.66,0,"643 unidades vencen en menos de 180 días (usd 179 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 39%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 198 contra USD 84 sin oferta (+USD 114).",5,73
2026-01,PE,Perú,Farmacia Cadena,C,1.0,ADM-0093,Adium P093,A,OTC,Madurez,9.35,0.22,7.29,5.61,-1.975,Producto,1.02,0.00391,23.4,0.0,42.0,0.8732,0.1049,205.51,0.0,183.94,181.33,2.61,1,"Atención: la cobertura es de solo 23 días — ofertar acá puede provocar quiebre de stock; elasticidad estimada -1.98 (nivel producto), con margen unitario de usd 5.61 (77% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (10%). El 22% maximiza el margen esperado neto: USD 184 contra USD 181 sin oferta (+USD 3). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,93
2026-01,PE,Perú,Farmacia Cadena,C,2.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,59.0,0.3889,0.4777,30.37,151.69,167.55,71.16,96.39,0,"643 unidades vencen en menos de 180 días (usd 152 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 39%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 168 contra USD 71 sin oferta (+USD 96).",5,73
2026-01,PE,Perú,Farmacia Independiente,A,1.0,ADM-0114,Adium K114,C,Ético (Rx),Crecimiento,22.27,0.22,17.37,10.33,-2.882,Producto,1.0,0.00863,41.5,0.0,110.0,0.8732,0.1214,993.67,0.0,873.04,745.04,127.99,1,"Elasticidad estimada -2.88 (nivel producto), con margen unitario de usd 10.33 (59% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (12%). El 22% maximiza el margen esperado neto: USD 873 contra USD 745 sin oferta (+USD 128). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,114
2026-01,PE,Perú,Farmacia Independiente,A,2.0,ADM-0071,Adium T071,C,Ético (Rx),Declive,17.44,0.2,13.95,6.68,-0.212,Producto,1.0,0.00427,78.1,563.0,72.0,0.7075,0.1933,342.0,372.1,648.0,640.08,7.92,0,"563 unidades vencen en menos de 180 días (usd 372 rescatables); elasticidad estimada -0.21 (nivel producto), con margen unitario de usd 6.68 (48% sobre precio neto); probabilidad de aceptación estimada 71%; riesgo de devolución controlado (19%). El 20% maximiza el margen esperado neto: USD 648 contra USD 640 sin oferta (+USD 8).",5,71
2026-01,PE,Perú,Farmacia Independiente,A,3.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,124.0,0.4423,0.4777,72.36,361.34,399.14,149.04,250.1,0,"643 unidades vencen en menos de 180 días (usd 361 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 44%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 399 contra USD 149 sin oferta (+USD 250).",5,73
2026-01,PE,Perú,Farmacia Independiente,A,4.0,ADM-0093,Adium P093,A,OTC,Madurez,9.35,0.22,7.29,5.61,-1.975,Producto,1.02,0.00391,23.4,0.0,33.0,0.893,0.1049,163.76,0.0,146.58,141.3,5.28,1,"Atención: la cobertura es de solo 23 días — ofertar acá puede provocar quiebre de stock; elasticidad estimada -1.98 (nivel producto), con margen unitario de usd 5.61 (77% sobre precio neto); probabilidad de aceptación estimada 89%; riesgo de devolución controlado (10%). El 22% maximiza el margen esperado neto: USD 147 contra USD 141 sin oferta (+USD 5). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,93
2026-01,PE,Perú,Farmacia Independiente,B,1.0,ADM-0114,Adium K114,C,Ético (Rx),Crecimiento,22.27,0.22,17.37,10.33,-2.882,Producto,1.0,0.00863,41.5,0.0,88.0,0.8043,0.1214,728.2,0.0,639.8,592.81,46.99,1,"Elasticidad estimada -2.88 (nivel producto), con margen unitario de usd 10.33 (59% sobre precio neto); probabilidad de aceptación estimada 80%; riesgo de devolución controlado (12%). El 22% maximiza el margen esperado neto: USD 640 contra USD 593 sin oferta (+USD 47). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,114
2026-01,PE,Perú,Farmacia Independiente,B,2.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,118.0,0.3889,0.4777,60.55,302.39,334.01,141.86,192.16,0,"643 unidades vencen en menos de 180 días (usd 302 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 39%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 334 contra USD 142 sin oferta (+USD 192).",5,73
2026-01,PE,Perú,Farmacia Independiente,B,3.0,ADM-0093,Adium P093,A,OTC,Madurez,9.35,0.22,7.29,5.61,-1.975,Producto,1.02,0.00391,23.4,0.0,19.0,0.8732,0.1049,93.41,0.0,83.61,82.42,1.19,1,"Atención: la cobertura es de solo 23 días — ofertar acá puede provocar quiebre de stock; elasticidad estimada -1.98 (nivel producto), con margen unitario de usd 5.61 (77% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (10%). El 22% maximiza el margen esperado neto: USD 84 contra USD 82 sin oferta (+USD 1). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,93
2026-01,PE,Perú,Farmacia Independiente,C,1.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,53.0,0.4348,0.4777,30.31,151.36,167.19,63.51,103.68,0,"643 unidades vencen en menos de 180 días (usd 151 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 43%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 167 contra USD 64 sin oferta (+USD 104).",5,73
2026-01,PE,Perú,Farmacia Independiente,C,2.0,ADM-0071,Adium T071,C,Ético (Rx),Declive,17.44,0.2,13.95,6.68,-0.212,Producto,1.0,0.00427,78.1,563.0,10.0,0.7481,0.1933,52.41,57.02,99.3,92.77,6.54,0,"563 unidades vencen en menos de 180 días (usd 57 rescatables); elasticidad estimada -0.21 (nivel producto), con margen unitario de usd 6.68 (48% sobre precio neto); probabilidad de aceptación estimada 75%; riesgo de devolución controlado (19%). El 20% maximiza el margen esperado neto: USD 99 contra USD 93 sin oferta (+USD 7).",5,71
2026-01,PE,Perú,Institucional,A,1.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,259.0,0.4423,0.4777,151.35,755.84,834.9,311.76,523.14,0,"643 unidades vencen en menos de 180 días (usd 756 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 44%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 835 contra USD 312 sin oferta (+USD 523).",5,73
2026-01,PE,Perú,Institucional,A,2.0,ADM-0114,Adium K114,C,Ético (Rx),Crecimiento,22.27,0.22,17.37,10.33,-2.882,Producto,1.0,0.00863,41.5,0.0,92.0,0.8732,0.1214,833.7,0.0,732.49,625.1,107.39,1,"Elasticidad estimada -2.88 (nivel producto), con margen unitario de usd 10.33 (59% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (12%). El 22% maximiza el margen esperado neto: USD 732 contra USD 625 sin oferta (+USD 107). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,114
2026-01,PE,Perú,Institucional,A,3.0,ADM-0093,Adium P093,A,OTC,Madurez,9.35,0.22,7.29,5.61,-1.975,Producto,1.02,0.00391,23.4,0.0,42.0,0.893,0.1049,212.89,0.0,190.55,183.68,6.87,1,"Atención: la cobertura es de solo 23 días — ofertar acá puede provocar quiebre de stock; elasticidad estimada -1.98 (nivel producto), con margen unitario de usd 5.61 (77% sobre precio neto); probabilidad de aceptación estimada 89%; riesgo de devolución controlado (10%). El 22% maximiza el margen esperado neto: USD 191 contra USD 184 sin oferta (+USD 7). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,93
2026-01,PE,Perú,Institucional,B,1.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,147.0,0.4423,0.4777,85.86,428.78,473.63,176.86,296.77,0,"643 unidades vencen en menos de 180 días (usd 429 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 44%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 474 contra USD 177 sin oferta (+USD 297).",5,73
2026-01,PE,Perú,Institucional,B,2.0,ADM-0093,Adium P093,A,OTC,Madurez,9.35,0.22,7.29,5.61,-1.975,Producto,1.02,0.00391,23.4,0.0,32.0,0.8732,0.1049,158.8,0.0,142.14,140.12,2.02,1,"Atención: la cobertura es de solo 23 días — ofertar acá puede provocar quiebre de stock; elasticidad estimada -1.98 (nivel producto), con margen unitario de usd 5.61 (77% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (10%). El 22% maximiza el margen esperado neto: USD 142 contra USD 140 sin oferta (+USD 2). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",5,93
2026-01,PE,Perú,Institucional,C,1.0,ADM-0073,Adium V073,N,Ético (Rx),Crecimiento,8.44,0.06,7.93,1.32,-2.305,Producto,1.05,0.00262,43.7,643.0,32.0,0.4423,0.4777,18.79,93.85,103.66,38.71,64.96,0,"643 unidades vencen en menos de 180 días (usd 94 rescatables); elasticidad estimada -2.30 (nivel producto), con margen unitario de usd 1.32 (17% sobre precio neto); probabilidad de aceptación estimada 44%; riesgo de devolución alto (48%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 6% maximiza el margen esperado neto: USD 104 contra USD 39 sin oferta (+USD 65).",5,73
2026-01,PY,Paraguay,Farmacia Independiente,C,1.0,ADM-0038,Adium M038,N,Ético (Rx),Madurez,71.66,0.22,55.89,14.66,-1.828,Producto,1.05,0.01079,63.7,52.0,4.0,0.8571,0.4859,49.5,139.16,164.6,48.28,116.32,1,"52 unidades vencen en menos de 180 días (usd 139 rescatables); elasticidad estimada -1.83 (nivel producto), con margen unitario de usd 14.66 (26% sobre precio neto); probabilidad de aceptación estimada 86%; riesgo de devolución alto (49%): condicionar la oferta a que el cliente no supere su cobertura objetivo. El 22% maximiza el margen esperado neto: USD 165 contra USD 48 sin oferta (+USD 116). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",4,38
2026-01,UY,Uruguay,Distribuidor,B,1.0,ADM-0084,Adium G084,R,Ético (Rx),Lanzamiento,7.56,0.22,5.9,3.29,-2.619,Producto,0.8,0.03095,30.0,0.0,952.0,0.8732,0.1324,2731.61,0.0,2369.81,2212.93,156.88,1,"Está fuera de temporada (índice 0.80), por eso el descuento compensa la menor demanda natural; el sku aporta el 3.1% del margen de la filial (está entre los que mueven la aguja); elasticidad estimada -2.62 (nivel producto), con margen unitario de usd 3.29 (56% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (13%). El 22% maximiza el margen esperado neto: USD 2,370 contra USD 2,213 sin oferta (+USD 157). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",1,84
2026-01,UY,Uruguay,Distribuidor,B,2.0,ADM-0114,Adium K114,C,Ético (Rx),Crecimiento,22.27,0.22,17.37,10.33,-2.882,Producto,1.0,0.00956,30.0,0.0,37.0,0.8732,0.1247,332.25,0.0,290.81,248.43,42.38,1,"Elasticidad estimada -2.88 (nivel producto), con margen unitario de usd 10.33 (59% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (12%). El 22% maximiza el margen esperado neto: USD 291 contra USD 248 sin oferta (+USD 42). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",1,114
2026-01,UY,Uruguay,Distribuidor,B,3.0,ADM-0093,Adium P093,A,OTC,Madurez,9.35,0.22,7.29,5.61,-1.975,Producto,1.02,0.00354,30.0,0.0,28.0,0.8732,0.1078,136.12,0.0,121.45,119.82,1.62,1,"Elasticidad estimada -1.98 (nivel producto), con margen unitario de usd 5.61 (77% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (11%). El 22% maximiza el margen esperado neto: USD 121 contra USD 120 sin oferta (+USD 2). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",1,93
2026-01,UY,Uruguay,Distribuidor,C,1.0,ADM-0084,Adium G084,R,Ético (Rx),Lanzamiento,7.56,0.22,5.9,3.29,-2.619,Producto,0.8,0.03095,30.0,0.0,270.0,0.8636,0.1324,765.4,0.0,664.02,626.96,37.06,1,"Está fuera de temporada (índice 0.80), por eso el descuento compensa la menor demanda natural; el sku aporta el 3.1% del margen de la filial (está entre los que mueven la aguja); elasticidad estimada -2.62 (nivel producto), con margen unitario de usd 3.29 (56% sobre precio neto); probabilidad de aceptación estimada 86%; riesgo de devolución controlado (13%). El 22% maximiza el margen esperado neto: USD 664 contra USD 627 sin oferta (+USD 37). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",1,84
2026-01,UY,Uruguay,Farmacia Independiente,C,1.0,ADM-0084,Adium G084,R,Ético (Rx),Lanzamiento,7.56,0.22,5.9,3.29,-2.619,Producto,0.8,0.03095,30.0,0.0,18.0,0.8732,0.1324,51.35,0.0,44.55,41.6,2.95,1,"Está fuera de temporada (índice 0.80), por eso el descuento compensa la menor demanda natural; el sku aporta el 3.1% del margen de la filial (está entre los que mueven la aguja); elasticidad estimada -2.62 (nivel producto), con margen unitario de usd 3.29 (56% sobre precio neto); probabilidad de aceptación estimada 87%; riesgo de devolución controlado (13%). El 22% maximiza el margen esperado neto: USD 45 contra USD 42 sin oferta (+USD 3). NOTA: el óptimo cae en el borde del rango de descuentos con evidencia histórica. El modelo NO extrapola más allá — si se quiere explorar un descuento mayor, corresponde un test controlado sobre un subconjunto de clientes antes de generalizar.",1,84
